time,cpi_mom,cpi_yoy,cpi_mom_smoothed,cpi_yoy_smoothed,cpi_mom_log,cpi_yoy_log,cpi_yoy_diff,interest_rate,month,year,cpi_mom_rolling_mean,cpi_mom_rolling_std,cpi_yoy_rolling_mean,cpi_yoy_rolling_std,cpi_mom_diff
2014-04-01,100.08,104.45,99.94666666666667,104.51999999999998,4.605969866158656,4.648708488002574,0.060000000000002274,6.157329283336754,4,2014,100.36416666666666,0.4150018254797473,105.90166666666669,1.029994115899728,100.08
2014-05-01,100.2,104.72,100.19333333333333,104.71666666666665,4.607168188650764,4.651290121601645,0.269999999999996,4.066367403704126,5,2014,100.38583333333332,0.39725097021070876,105.765,1.071613057710068,100.2
2014-06-01,100.3,104.98,100.24333333333334,104.88,4.60816569496789,4.653769855824153,0.2600000000000051,5.343130095187257,6,2014,100.40666666666665,0.3843845927603498,105.6225,1.0509227547083577,100.3
2014-07-01,100.23,104.94,100.25,104.74333333333333,4.607467545036775,4.653388758258566,-0.04000000000000625,4.193642064405174,7,2014,100.40333333333332,0.3858481409554946,105.42666666666666,0.923130379182621,100.23
2014-08-01,100.22,104.31,100.28333333333335,104.28999999999998,4.607367769531579,4.64736723468788,-0.6299999999999955,4.764034067105284,8,2014,100.3525,0.3640960163073911,105.16083333333334,0.7054393644884239,100.22
2014-09-01,100.4,103.62,100.24333333333334,103.71999999999998,4.609162207257629,4.640730361386642,-0.6899999999999977,5.544475298483683,9,2014,100.29750000000001,0.2897687165497492,104.9375,0.7355903627823708,100.4
2014-10-01,100.11,103.23,100.08,103.14999999999998,4.606269581431392,4.636959508477498,-0.39000000000000057,5.0321400095477316,10,2014,100.26583333333333,0.28757475971338264,104.71333333333332,0.8145978743955818,100.11
2014-11-01,99.73,102.6,99.86666666666667,102.55666666666666,4.602466534413777,4.630837932736669,-0.6300000000000097,4.461127611035347,11,2014,100.21499999999999,0.3247796455779885,104.44833333333332,0.9431555673601874,99.73
2014-12-01,99.76,101.84,99.76333333333332,101.79333333333334,4.602767301371781,4.623402954249151,-0.7599999999999909,4.642348145370016,12,2014,100.15249999999999,0.33485750022130867,104.09833333333334,1.0696204367849154,99.76
2015-01-01,99.8,100.94,99.83666666666666,101.04,4.603168183317418,4.614526280912116,-0.9000000000000057,5.339798874467338,1,2015,100.07833333333332,0.30192814718156663,103.72250000000001,1.315571946133926,99.8
2015-02-01,99.95,100.34,99.96666666666668,100.73666666666666,4.604670060946409,4.608564419056107,-0.5999999999999943,4.634816684141431,2,2015,100.02833333333332,0.2640190534903273,103.36333333333334,1.5974714869177453,99.95
2015-03-01,100.15,100.93,100.08,100.75333333333333,4.606669062111827,4.614427207250769,0.5900000000000034,5.108229294790988,3,2015,100.0775,0.22017038856278365,103.075,1.7040193127373429,100.15
2015-04-01,100.14,100.99,100.15000000000002,100.95666666666666,4.606569206901798,4.6150215020384655,0.05999999999998806,5.0227859199519065,4,2015,100.0825,0.22091236436008221,102.78666666666668,1.742502554234907,100.14
