time,cpi,oil_price,gold_price,interest_rate,cpi_smoothed,cpi_log,month,year,cpi_diff,cpi_rolling_mean,cpi_rolling_std
2011-06-01,101.09,95.42,1502.8,12.207,101.49,4.616011209165967,6,2011,-1.1199999999999903,101.59249999999999,0.9056200788814238
2011-07-01,101.17,95.7,1631.2,12.4,101.06333333333333,4.616802270217799,7,2011,0.0799999999999983,101.685,0.7832856207264836
2011-08-01,100.93,88.81,1831.7,12.29,100.97333333333334,4.614427207250769,8,2011,-0.23999999999999488,101.74333333333333,0.6849729036891995
2011-09-01,100.82,79.2,1622.3,11.64,100.70333333333333,4.6133367486544845,9,2011,-0.11000000000001364,101.7025,0.7265000156419756
2011-10-01,100.36,93.19,1725.2,11.399,100.52333333333333,4.608763721498222,10,2011,-0.45999999999999375,101.645,0.8058140999243301
2011-11-01,100.39,100.36,1750.3,10.849,100.42666666666666,4.609062600703435,11,2011,0.030000000000001137,101.5225,0.8786055584124046
2011-12-01,100.53,98.83,1566.8,10.69,100.64,4.610456190417329,12,2011,0.14000000000000057,101.40166666666666,0.909143786341205
2012-01-01,101.0,98.48,1740.4,10.315,100.96666666666668,4.61512051684126,1,2012,0.46999999999999886,101.33999999999999,0.909205447330206
2012-02-01,101.37,107.07,1711.3,9.919,100.84333333333332,4.618777189394308,2,2012,0.37000000000000455,101.27999999999999,0.8784490464865208
2012-03-01,100.16,103.02,1671.9,9.275,100.52666666666666,4.606768907351788,3,2012,-1.210000000000008,101.1125,0.8849255233173394
2012-04-01,100.05,104.87,1664.2,8.732,100.13,4.605670061029742,4,2012,-0.10999999999999943,100.83999999999999,0.6014225560363334
2012-05-01,100.18,86.53,1564.2,8.323,99.99000000000001,4.606968567929471,5,2012,0.13000000000000966,100.67083333333333,0.44661267199666843
2012-06-01,99.74,84.96,1604.2,8.06,99.87666666666667,4.602566800117977,6,2012,-0.44000000000001194,100.55833333333334,0.49844910989146857
2012-07-01,99.71,88.06,1614.6,7.79,100.02666666666666,4.602265972840701,7,2012,-0.030000000000001137,100.43666666666667,0.5135320355296109
2012-08-01,100.63,96.47,1687.6,7.347,100.84666666666665,4.611450423945242,8,2012,0.9200000000000017,100.41166666666668,0.4942732651136252
2012-09-01,102.2,92.19,1773.9,7.293,101.22666666666667,4.626931677769604,9,2012,1.5700000000000074,100.52666666666666,0.710957527606734
2012-10-01,100.85,86.24,1719.1,7.098,101.17333333333333,4.613634264400221,10,2012,-1.3500000000000085,100.5675,0.7145771158843146
2012-11-01,100.47,88.91,1712.7,7.095,100.53000000000002,4.609859175474223,11,2012,-0.37999999999999545,100.57416666666666,0.7131423207867158
2012-12-01,100.27,91.82,1675.8,6.975,100.66333333333334,4.607866547535834,12,2012,-0.20000000000000284,100.5525,0.7185354422840022
2013-01-01,101.25,97.49,1662.0,6.989,100.94666666666667,4.617592705986649,1,2013,0.980000000000004,100.57333333333332,0.736099466269687
2013-02-01,101.32,92.05,1578.1,7.035,100.79333333333334,4.618283825133474,2,2013,0.06999999999999318,100.56916666666666,0.7313059095436215
2013-03-01,99.81,97.23,1595.7,7.025,100.38333333333333,4.603268378698495,3,2013,-1.509999999999991,100.54,0.755681510594657
2013-04-01,100.02,93.46,1472.1,7.25,99.92333333333333,4.605370165990758,4,2013,0.20999999999999375,100.53750000000001,0.7574973747329751
2013-05-01,99.94,91.97,1393.0,7.723,100.00333333333333,4.604570005916059,5,2013,-0.0799999999999983,100.5175,0.7708451678043665
2013-06-01,100.05,96.56,1223.7,8.11,100.08666666666666,4.605670061029742,6,2013,0.10999999999999943,100.54333333333334,0.7472535572267004
2013-07-01,100.27,105.03,1313.0,8.27,100.38333333333333,4.607866547535834,7,2013,0.21999999999999886,100.58999999999999,0.7068753265412685
2013-08-01,100.83,107.65,1396.1,8.739,100.71999999999998,4.613435930405124,8,2013,0.5600000000000023,100.60666666666667,0.7102539025311374
2013-09-01,101.06,102.33,1327.0,9.119,100.79333333333334,4.615714399863762,9,2013,0.23000000000000398,100.51166666666666,0.5315129919448133
2013-10-01,100.49,96.38,1323.7,9.38,100.63,4.610058220060867,10,2013,-0.5700000000000074,100.48166666666667,0.5207308383998984
2013-11-01,100.34,92.72,1250.4,9.769,100.44666666666667,4.608564419056107,11,2013,-0.14999999999999147,100.47083333333335,0.5223453809212326
2013-12-01,100.51,98.42,1202.3,9.76,100.51333333333332,4.610257225036649,12,2013,0.1700000000000017,100.49083333333334,0.5185374244990608
2014-01-01,100.69,97.49,1239.8,10.271,100.58333333333333,4.612046489927524,1,2014,0.1799999999999926,100.44416666666666,0.46660199768374666
2014-02-01,100.55,102.59,1321.6,10.591,100.26666666666667,4.610655116218661,2,2014,-0.14000000000000057,100.38,0.3801435135696838
2014-03-01,99.56,101.58,1283.8,10.549,100.06333333333333,4.600760477499391,3,2014,-0.9899999999999949,100.35916666666667,0.4190781730793436
2014-04-01,100.08,99.74,1295.9,10.8,99.94666666666666,4.605969866158656,4,2014,0.519999999999996,100.36416666666666,0.4150018254797465
2014-05-01,100.2,102.71,1246.0,10.8,100.19333333333333,4.607168188650764,5,2014,0.12000000000000455,100.38583333333332,0.397250970210708
2014-06-01,100.3,105.37,1322.0,10.8,100.24333333333334,4.60816569496789,6,2014,0.09999999999999432,100.40666666666665,0.384384592760349
2014-07-01,100.23,98.17,1282.8,10.81,100.25,4.607467545036775,7,2014,-0.06999999999999318,100.40333333333332,0.38584814095549375
2014-08-01,100.22,95.96,1287.4,10.809,100.28333333333335,4.607367769531579,8,2014,-0.010000000000005116,100.3525,0.36409601630739025
2014-09-01,100.4,91.16,1211.6,10.825,100.24333333333334,4.609162207257629,9,2014,0.18000000000000682,100.29750000000001,0.28976871654974806
2014-10-01,100.11,80.54,1171.6,11.06,100.08,4.606269581431392,10,2014,-0.29000000000000625,100.26583333333333,0.28757475971338153
2014-11-01,99.73,66.15,1175.5,11.06,99.86666666666667,4.602466534413777,11,2014,-0.37999999999999545,100.21499999999999,0.3247796455779875
2014-12-01,99.76,53.27,1184.1,11.58,99.76333333333334,4.602767301371781,12,2014,0.030000000000001137,100.15249999999999,0.33485750022130767
2015-01-01,99.8,48.24,1279.2,12.089,99.83666666666666,4.603168183317418,1,2015,0.03999999999999204,100.07833333333332,0.3019281471815656
2015-02-01,99.95,49.76,1213.1,12.09,99.96666666666665,4.604670060946409,2,2015,0.15000000000000568,100.02833333333332,0.2640190534903261
2015-03-01,100.15,47.6,1183.2,12.615,100.08,4.606669062111827,3,2015,0.20000000000000284,100.0775,0.22017038856278215
2015-04-01,100.14,59.63,1182.4,12.86,100.14999999999999,4.606569206901798,4,2015,-0.010000000000005116,100.0825,0.22091236436008077
2015-05-01,100.16,60.3,1189.8,13.13,100.21666666666665,4.606768907351788,5,2015,0.01999999999999602,100.07916666666667,0.21927393964159883
2015-06-01,100.35,59.47,1171.8,13.64,100.21333333333332,4.608664075242347,6,2015,0.18999999999999773,100.08333333333333,0.22426985909135833
2015-07-01,100.13,47.12,1095.1,14.13,100.13666666666666,4.606469341719712,7,2015,-0.21999999999999886,100.075,0.22014458059085015
2015-08-01,99.93,49.2,1132.5,14.13,99.95,4.604469940873698,8,2015,-0.19999999999998863,100.05083333333334,0.21869274142364906
2015-09-01,99.79,45.09,1115.2,14.13,99.94333333333334,4.603067977896221,9,2015,-0.14000000000000057,100.0,0.2002725415750922
2015-10-01,100.11,46.59,1141.4,14.14,99.99000000000001,4.606269581431392,10,2015,0.3199999999999932,100.0,0.2002725415750922
2015-11-01,100.07,41.65,1065.3,14.14,100.06666666666666,4.605869941102364,11,2015,-0.04000000000000625,100.02833333333332,0.1818007567404003
2015-12-01,100.02,37.04,1060.2,14.135,100.02999999999999,4.605370165990758,12,2015,-0.04999999999999716,100.05,0.16124515496558664
2016-01-01,100.0,33.62,1116.4,14.13,100.14666666666666,4.605170185988092,1,2016,-0.01999999999999602,100.06666666666668,0.14227587371830486
2016-02-01,100.42,33.75,1234.4,14.146,100.33,4.609361390606559,2,2016,0.4200000000000017,100.10583333333334,0.16935483638195914
2016-03-01,100.57,38.34,1235.6,14.131,100.44,4.610854002456389,3,2016,0.14999999999999147,100.14083333333332,0.2162262423451468
2016-04-01,100.33,45.92,1290.5,14.13,100.48,4.608464752937522,4,2016,-0.23999999999999488,100.15666666666668,0.22300971578219272
2016-05-01,100.54,49.1,1217.5,14.13,100.44333333333333,4.610555658264429,5,2016,0.21000000000000796,100.18833333333333,0.2489919068903743
2016-06-01,100.46,48.33,1320.6,14.13,100.37666666666667,4.609759638321899,6,2016,-0.0800000000000125,100.1975,0.2573686778991864
2016-07-01,100.13,41.6,1357.5,14.13,100.22999999999998,4.606469341719712,7,2016,-0.3299999999999983,100.19749999999999,0.2573686778991864
2016-08-01,100.1,44.7,1311.4,14.125,100.25666666666666,4.6061696863211745,8,2016,-0.030000000000001137,100.21166666666666,0.24572095531055793
2016-09-01,100.54,48.24,1317.1,14.13,100.49000000000001,4.610555658264429,9,2016,0.44000000000001194,100.27416666666666,0.22305557127935738
2016-10-01,100.83,46.86,1273.1,13.88,100.61666666666667,4.613435930405124,10,2016,0.28999999999999204,100.33416666666666,0.2673254173996107
2016-11-01,100.48,49.44,1173.9,13.88,100.51333333333332,4.609958702719888,11,2016,-0.3499999999999943,100.36833333333334,0.25647375670582606
2016-12-01,100.23,53.72,1151.7,13.63,100.39,4.607467545036775,12,2016,-0.25,100.38583333333334,0.23696790474409432
2017-01-01,100.46,52.81,1211.4,12.88,100.30666666666666,4.609759638321899,1,2017,0.22999999999998977,100.42416666666668,0.20375824950774085
2017-02-01,100.23,54.01,1253.9,12.13,100.3,4.607467545036775,2,2017,-0.22999999999998977,100.40833333333335,0.21135206876140222
2017-03-01,100.21,50.6,1251.2,12.13,100.14666666666666,4.607267984070237,3,2017,-0.020000000000010232,100.37833333333334,0.21186759730523602
2017-04-01,100.0,49.33,1268.3,11.13,99.89333333333333,4.605170185988092,4,2017,-0.20999999999999375,100.35083333333334,0.23845938603435474
2017-05-01,99.47,48.32,1275.4,11.13,99.76666666666667,4.599856091164322,5,2017,-0.5300000000000011,100.26166666666666,0.33980832386753107
2017-06-01,99.83,46.04,1242.3,10.14,99.80333333333334,4.603468739348334,6,2017,0.35999999999999943,100.20916666666666,0.35472033371581274
2017-07-01,100.11,50.17,1273.4,9.14,100.28666666666668,4.606269581431392,7,2017,0.28000000000000114,100.2075,0.3551728132510552
2017-08-01,100.92,47.23,1322.2,9.14,100.54,4.614328123772857,8,2017,0.8100000000000023,100.27583333333332,0.40761966080987616
2017-09-01,100.59,51.67,1284.8,8.14,100.63999999999999,4.611052849146247,9,2017,-0.3299999999999983,100.27999999999999,0.4108085154468062
2017-10-01,100.41,54.38,1270.5,7.39,100.37666666666667,4.609261803891345,10,2017,-0.18000000000000682,100.245,0.37611651966324733
2017-11-01,100.13,57.4,1276.7,7.39,100.25,4.606469341719712,11,2017,-0.28000000000000114,100.21583333333332,0.3697531936878559
2017-12-01,100.21,60.42,1309.3,6.891,100.28333333333335,4.607267984070237,12,2017,0.0799999999999983,100.21416666666666,0.3697286064455746
2018-01-01,100.51,64.73,1343.1,6.89,100.48333333333333,4.610257225036649,1,2018,0.30000000000001137,100.21833333333332,0.37301799452891127
2018-02-01,100.73,61.64,1317.9,6.64,100.32333333333334,4.612443669954589,2,2018,0.21999999999999886,100.25999999999999,0.4012933635587913
2018-03-01,99.73,64.94,1327.3,6.39,100.18,4.602466534413777,3,2018,-1.0,100.21999999999998,0.4296510211787549
2018-04-01,100.08,68.57,1319.2,6.39,100.12,4.605969866158656,4,2018,0.3499999999999943,100.22666666666665,0.4265364384589939
2018-05-01,100.55,67.04,1304.7,6.39,100.41333333333334,4.610655116218661,5,2018,0.46999999999999886,100.31666666666668,0.3613191320031437
2018-06-01,100.61,74.15,1254.5,6.39,100.35666666666667,4.611251656303959,6,2018,0.060000000000002274,100.38166666666666,0.3350124375800863
2018-07-01,99.91,68.76,1233.6,6.39,100.32333333333334,4.604269780744927,7,2018,-0.7000000000000028,100.36500000000001,0.35418279820661214
2018-08-01,100.45,69.8,1206.7,6.39,100.31666666666666,4.609660091260944,8,2018,0.5400000000000063,100.32583333333332,0.31052619076578736
2018-09-01,100.59,73.25,1196.2,6.39,100.45666666666666,4.611052849146247,9,2018,0.14000000000000057,100.32583333333334,0.31052619076578736
2018-10-01,100.33,65.31,1215.0,6.4,100.21,4.608464752937522,10,2018,-0.2600000000000051,100.31916666666666,0.3094117096371733
2018-11-01,99.71,50.93,1226.0,6.4,99.92999999999999,4.602265972840701,11,2018,-0.6200000000000045,100.28416666666668,0.35338514485761735
2018-12-01,99.75,45.41,1281.3,6.399,99.85333333333334,4.602667055769973,12,2018,0.04000000000000625,100.24583333333334,0.3856389817463822
2019-01-01,100.1,53.79,1325.2,6.4,100.21666666666665,4.6061696863211745,1,2019,0.3499999999999943,100.21166666666666,0.3781974792793851
2019-02-01,100.8,57.22,1316.1,6.4,100.23,4.613138355637268,2,2019,0.7000000000000028,100.21750000000002,0.38734821074013637
2019-03-01,99.79,60.14,1298.5,6.4,100.3,4.603067977896221,3,2019,-1.009999999999991,100.22250000000001,0.3808155124800007
2019-04-01,100.31,63.91,1285.7,6.4,100.19666666666666,4.608265390895394,4,2019,0.519999999999996,100.24166666666667,0.3787739391373898
2019-05-01,100.49,53.5,1311.1,6.4,100.23666666666666,4.610058220060867,5,2019,0.1799999999999926,100.23666666666666,0.37470796709706716
2019-06-01,99.91,58.47,1413.7,6.4,100.19333333333333,4.604269780744927,6,2019,-0.5799999999999983,100.17833333333334,0.3656832542299123
2019-07-01,100.18,58.58,1437.8,6.4,100.12333333333333,4.606968567929471,7,2019,0.27000000000001023,100.20083333333332,0.3558461959210173
2019-08-01,100.28,55.1,1529.4,5.9,100.26,4.607966273290093,8,2019,0.09999999999999432,100.18666666666667,0.3483293460695959
2019-09-01,100.32,54.07,1472.9,5.4,100.39666666666666,4.608365076884611,9,2019,0.03999999999999204,100.16416666666667,0.3280370913986175
2019-10-01,100.59,54.18,1514.8,4.9,100.62333333333333,4.611052849146247,10,2019,0.27000000000001023,100.18583333333333,0.3479670395396655
2019-11-01,100.96,55.17,1472.7,4.9,100.98333333333333,4.6147243987929025,11,2019,0.36999999999999034,100.29,0.37834568128290186
2019-12-01,101.4,61.06,1523.1,4.403,101.19666666666667,4.619073091157083,12,2019,0.44000000000001194,100.42750000000001,0.45609259426728826
2020-01-01,101.23,51.56,1587.9,4.4,100.82000000000001,4.6173951556106605,1,2020,-0.1700000000000017,100.52166666666666,0.4971342114987285
2020-02-01,99.83,44.76,1566.7,4.15,100.11333333333334,4.603468739348334,2,2020,-1.4000000000000057,100.44083333333333,0.5257973742687335
2020-03-01,99.28,20.48,1596.6,3.65,99.19,4.5979441408963515,3,2020,-0.5499999999999972,100.39833333333333,0.5987385729914874
2020-04-01,98.46,18.84,1694.2,3.65,99.23666666666666,4.589650374330055,4,2020,-0.8200000000000074,100.24416666666667,0.8206146070679552
2020-05-01,99.97,35.49,1751.7,2.9,99.69666666666666,4.60487014097909,5,2020,1.5100000000000051,100.20083333333334,0.8201824445964393
2020-06-01,100.66,39.27,1800.5,2.15,100.34333333333335,4.611748501348214,6,2020,0.6899999999999977,100.26333333333332,0.8245696765677943
2020-07-01,100.4,40.27,1985.9,2.15,100.37666666666667,4.609162207257629,7,2020,-0.2599999999999909,100.28166666666668,0.8249940311996942
2020-08-01,100.07,42.61,1978.6,1.9,100.19666666666667,4.605869941102364,8,2020,-0.3300000000000125,100.26416666666667,0.8272567847281485
2020-09-01,100.12,40.22,1895.5,1.9,100.09333333333332,4.6063694665635735,9,2020,0.05000000000001137,100.2475,0.8280439711644427
2020-10-01,100.09,35.79,1879.9,1.9,100.06666666666666,4.606069781230928,10,2020,-0.030000000000001137,100.20583333333333,0.8217991164991233
2020-11-01,99.99,45.34,1780.9,1.9,100.05999999999999,4.605070180987758,11,2020,-0.10000000000000853,100.125,0.7878797785541128
2020-12-01,100.1,48.52,1895.1,1.901,100.05,4.6061696863211745,12,2020,0.10999999999999943,100.01666666666665,0.6783982918788539
2021-01-01,100.06,52.2,1850.3,1.9,100.56,4.605770006060059,1,2021,-0.03999999999999204,99.91916666666668,0.5623078796487119
2021-02-01,101.52,61.5,1728.8,1.9,100.43666666666667,4.620255823406132,2,2021,1.4599999999999937,100.06,0.7258098924649011
2021-03-01,99.73,59.16,1715.6,2.65,100.40333333333332,4.602466534413777,3,2021,-1.789999999999992,100.09750000000001,0.6927169827438466
2021-04-01,99.96,63.58,1767.7,2.65,99.95,4.604770105966751,4,2021,0.22999999999998977,100.22249999999998,0.4698573284422154
2021-05-01,100.16,66.32,1905.3,3.4,100.10333333333334,4.606768907351788,5,2021,0.20000000000000284,100.23833333333333,0.46373647166409654
2021-06-01,100.19,73.47,1771.6,4.15,100.32333333333334,4.607068383271171,6,2021,0.030000000000001137,100.19916666666667,0.44432703625984427
2021-07-01,100.62,73.95,1817.2,4.15,100.35333333333334,4.611351045063173,7,2021,0.4300000000000068,100.21749999999999,0.4577042514748227
2021-08-01,100.25,68.5,1818.1,5.15,100.08333333333333,4.6076670661866785,8,2021,-0.37000000000000455,100.2325,0.4553744712770557
2021-09-01,99.38,75.03,1757.0,6.15,99.80999999999999,4.598950886174174,9,2021,-0.8700000000000045,100.17083333333333,0.5178181206374904
2021-10-01,99.8,83.57,1783.9,7.65,99.83333333333333,4.603168183317418,10,2021,0.4200000000000017,100.14666666666666,0.5285887443050528
2021-11-01,100.32,66.18,1776.5,7.65,99.97999999999998,4.608365076884611,11,2021,0.519999999999996,100.17416666666666,0.528281232494585
2021-12-01,99.82,75.21,1828.6,9.15,100.11,4.603368564041463,12,2021,-0.5,100.15083333333332,0.5379499526118431
2022-01-01,100.19,88.15,1796.4,9.15,100.33666666666666,4.607068383271171,1,2022,0.37000000000000455,100.16166666666668,0.5372629850933806
2022-02-01,101.0,95.72,1900.7,10.65,100.63,4.61512051684126,2,2022,0.8100000000000023,100.11833333333333,0.427505094777282
2022-03-01,100.7,100.28,1954.0,11.65,100.62666666666667,4.612145799724517,3,2022,-0.29999999999999716,100.19916666666667,0.4389545085837504
2022-04-01,100.18,104.69,1911.7,11.65,100.42,4.606968567929471,4,2022,-0.519999999999996,100.21750000000002,0.43260574114622125
2022-05-01,100.38,114.67,1848.4,12.65,100.41666666666667,4.608962984226787,5,2022,0.19999999999998863,100.23583333333333,0.43460448755852477
2022-06-01,100.69,105.76,1807.3,13.15,100.49000000000001,4.612046489927524,6,2022,0.3100000000000023,100.27749999999999,0.45337371700693224
2022-07-01,100.4,98.62,1781.8,13.15,100.36333333333334,4.609162207257629,7,2022,-0.28999999999999204,100.25916666666667,0.44258452368560275
2022-08-01,100.0,89.55,1726.2,13.65,100.26666666666667,4.605170185988092,8,2022,-0.4000000000000057,100.23833333333334,0.448894264394197
2022-09-01,100.4,79.49,1684.9,13.65,100.18333333333334,4.609162207257629,9,2022,0.4000000000000057,100.32333333333332,0.3591994465811549
2022-10-01,100.15,86.53,1654.9,13.65,100.31333333333333,4.606669062111827,10,2022,-0.25,100.3525,0.32546819422874124
2022-11-01,100.39,80.56,1775.1,13.65,100.17666666666668,4.609062600703435,11,2022,0.23999999999999488,100.35833333333333,0.3254600473548418
2022-12-01,99.99,80.47,1842.2,13.654,100.3,4.605070180987758,12,2022,-0.4000000000000057,100.3725,0.30280882057522357
2023-01-01,100.52,80.11,1962.2,13.65,100.32,4.610356712675391,1,2023,0.5300000000000011,100.39999999999999,0.2996968164965452
2023-02-01,100.45,77.05,1853.2,13.65,100.24666666666667,4.609660091260944,2,2023,-0.06999999999999318,100.35416666666667,0.23457731167247742
2023-03-01,99.77,75.67,2004.1,13.65,99.96,4.602867536925416,3,2023,-0.6800000000000068,100.27666666666666,0.26196229198912446
2023-04-01,99.66,76.78,2018.3,13.65,99.81333333333333,4.601764392853259,4,2023,-0.10999999999999943,100.23333333333333,0.3166969682471126
2023-05-01,100.01,68.09,1982.1,13.65,99.98,4.605270180988425,5,2023,0.3500000000000085,100.2025,0.31912166388945057
2023-06-01,100.27,70.64,1929.4,13.65,100.24333333333334,4.607866547535834,6,2023,0.2599999999999909,100.1675,0.28162273281162886
2023-07-01,100.45,81.8,2009.2,13.65,100.53333333333335,4.609660091260944,7,2023,0.18000000000000682,100.17166666666667,0.2857154761878693
2023-08-01,100.88,83.63,1965.9,13.15,100.80333333333333,4.613931691656664,8,2023,0.4299999999999926,100.24499999999999,0.34452866353896927
2023-09-01,101.08,90.79,1885.4,12.65,100.68,4.615912282519994,9,2023,0.20000000000000284,100.30166666666668,0.4199963924808586
2023-10-01,100.08,81.02,1994.3,12.65,100.47000000000001,4.605969866158656,10,2023,-1.0,100.29583333333333,0.4227713401598674
2023-11-01,100.25,75.96,2038.1,12.15,100.14999999999999,4.6076670661866785,11,2023,0.1700000000000017,100.28416666666668,0.4218672417916926
2023-12-01,100.12,71.65,2071.8,11.635,100.22666666666667,4.6063694665635735,12,2023,-0.12999999999999545,100.295,0.41524363056793084
2024-01-01,100.31,75.85,2057.4,11.65,100.49000000000001,4.608265390895394,1,2024,0.18999999999999773,100.27750000000002,0.40928152124952144
2024-02-01,101.04,78.26,2054.7,11.15,100.37333333333333,4.6155164780422355,2,2024,0.730000000000004,100.32666666666667,0.46370706531625727
2024-03-01,99.77,83.17,2227.1,10.65,100.29333333333334,4.602867536925416,3,2024,-1.2700000000000102,100.32666666666667,0.46370706531625727
2024-04-01,100.07,81.93,2302.9,10.65,99.96333333333332,4.605869941102364,4,2024,0.29999999999999716,100.36083333333333,0.42348034908433313
2024-05-01,100.05,76.99,2333.9,10.4,100.09666666666668,4.605670061029742,5,2024,-0.01999999999999602,100.36416666666666,0.4206155301964113
2024-06-01,100.17,81.54,2350.9,10.4,100.23333333333335,4.606868742623673,6,2024,0.12000000000000455,100.35583333333334,0.4236305923654008
2024-07-01,100.48,77.91,2449.3,10.4,100.21666666666665,4.609958702719888,7,2024,0.3100000000000023,100.35833333333333,0.42432477555699893
2024-08-01,100.0,73.55,2516.0,10.4,100.25666666666666,4.605170185988092,8,2024,-0.480000000000004,100.28500000000001,0.40139529371698424
2024-09-01,100.29,68.17,2647.9,10.65,100.20666666666666,4.608065989100117,9,2024,0.29000000000000625,100.21916666666665,0.3145403091187999
2024-10-01,100.33,69.26,2761.6,10.65,100.25,4.608464752937522,10,2024,0.03999999999999204,100.24000000000001,0.3127589835930084
2024-11-01,100.13,68.0,2681.0,11.15,100.25,4.606469341719712,11,2024,-0.20000000000000284,100.23,0.31432467290995
2024-12-01,100.29,71.72,2653.3,12.154,100.29,4.608065989100117,12,2024,0.1600000000000108,100.24416666666667,0.31274323866917525
