time,cpi_mom,cpi_yoy,oil_price,gold_price,interest_rate,cpi_mom_smoothed,cpi_yoy_smoothed,cpi_mom_log,cpi_yoy_log,cpi_yoy_diff,month,year,cpi_mom_diff,cpi_mom_rolling_mean,cpi_mom_rolling_std,cpi_yoy_rolling_mean,cpi_yoy_rolling_std
2007-01-01,101.1,106.46,58.14,657.9,12.89,101.26666666666665,106.53333333333332,4.616110126026426,4.667769327744611,-0.10999999999999943,1,2007,0.5999999999999943,100.52499999999999,0.6166257152660195,107.21666666666665,0.550013773932961
2007-02-01,102.2,106.57,61.79,672.5,12.71,101.03333333333332,106.63999999999999,4.626931677769604,4.668802046232865,0.10999999999999943,2,2007,1.1000000000000085,100.53333333333335,0.6400757530925798,107.065,0.436213042196872
2007-03-01,99.8,106.89,65.87,669.0,12.57,100.83333333333333,106.89,4.603168183317418,4.671800268285854,0.3200000000000074,3,2007,-2.4000000000000057,100.55833333333334,0.6006940430313945,106.99416666666667,0.3823244298992727
2007-04-01,100.5,107.21,65.71,683.5,12.35,100.36666666666667,107.17333333333333,4.61015772749913,4.674789527868148,0.3199999999999932,4,2007,0.7000000000000028,100.58333333333333,0.5905826604193145,106.98583333333333,0.3758495427544282
2007-05-01,100.8,107.42,64.01,666.7,12.06,100.73333333333333,107.52999999999999,4.613138355637268,4.676746384477314,0.21000000000000796,5,2007,0.29999999999999716,100.60000000000001,0.5939084716750166,106.98583333333333,0.3758495427544282
2007-06-01,100.9,107.96,70.68,650.9,11.72,100.86666666666667,107.95666666666666,4.6141299273595635,4.681760788149804,0.539999999999992,6,2007,0.10000000000000853,100.64166666666667,0.5961365513696357,107.03083333333332,0.45627858980669456
2007-07-01,100.9,108.49,78.21,679.3,11.39,100.8,108.38666666666666,4.6141299273595635,4.686658002834359,0.5300000000000011,7,2007,0.0,100.68333333333332,0.5951826814033928,107.11999999999999,0.6158807440648923
2007-08-01,100.6,108.71,74.04,681.9,11.21,100.66666666666667,108.71,4.611152257665639,4.6886837862159085,0.21999999999999886,8,2007,-0.30000000000001137,100.7,0.5892985043870733,107.2275,0.7670382827952997
2007-09-01,100.5,108.93,81.66,750.0,11.09,100.60000000000001,109.03666666666668,4.61015772749913,4.690705474094354,0.22000000000001307,9,2007,-0.09999999999999432,100.71666666666668,0.5797073451843834,107.3975,0.8999810604072446
2007-10-01,100.7,109.47,94.53,795.3,11.14,100.8,109.50666666666667,4.612145799724517,4.695650539116466,0.539999999999992,10,2007,0.20000000000000284,100.75833333333334,0.5567083998148191,107.63083333333333,1.0454356058894536
2007-11-01,101.2,110.12,88.71,789.1,11.131,101.60000000000001,110.78000000000002,4.617098756853365,4.701570680274407,0.6500000000000057,11,2007,0.5,100.80833333333332,0.5680242205678079,107.89999999999999,1.2358287613069932
2007-12-01,102.9,112.75,95.98,838.0,11.124,102.16000000000001,112.35000000000001,4.633757642840004,4.725172978382788,2.6299999999999955,12,2007,1.7000000000000028,101.00833333333333,0.8173775508333212,108.415,1.7931916695203607
2008-01-01,102.38,114.18,91.75,928.0,11.115,102.94666666666667,114.21,4.628691381029437,4.737776150536114,1.4300000000000068,1,2008,-0.5200000000000102,101.11500000000001,0.9088304172247857,109.05833333333334,2.331943525487159
2008-02-01,103.56,115.7,101.84,975.0,11.115,102.97666666666667,116.42666666666666,4.640151154883337,4.751000634199631,1.519999999999996,2,2008,1.1800000000000068,101.22833333333334,1.1173168618155094,109.81916666666667,2.872931535219993
2008-03-01,102.99,119.4,101.58,921.5,11.25,102.91666666666667,118.83999999999999,4.63463189613771,4.782479200958502,3.700000000000003,3,2008,-0.5700000000000074,101.49416666666667,1.1260426145121438,110.86166666666666,3.825295789712062
2008-04-01,102.2,121.42,113.46,865.1,11.595,103.03333333333335,121.99333333333334,4.626931677769604,4.799255609702288,2.019999999999996,4,2008,-0.789999999999992,101.63583333333334,1.096137502434273,112.04583333333333,4.693113830309619
2008-05-01,103.91,125.16,127.35,891.5,12.04,102.75,124.42666666666666,4.643525139864555,4.829592918800682,3.739999999999995,5,2008,1.7099999999999937,101.895,1.2389108119636796,113.52416666666669,5.773260396523062
2008-06-01,102.14,126.7,140.0,928.3,12.24,102.39333333333333,126.28333333333332,4.626344421219498,4.841822087327094,1.5400000000000063,6,2008,-1.769999999999996,101.99833333333333,1.199460737417694,115.08583333333335,6.60587129802433
2008-07-01,101.13,126.99,124.08,922.7,12.85,101.61,127.29666666666667,4.616406817914079,4.844108343200942,0.28999999999999204,7,2008,-1.0100000000000051,102.0175,1.1820254188931962,116.6275,7.069114802498978
2008-08-01,101.56,128.2,115.46,835.2,13.28,100.95666666666666,127.66333333333331,4.620649756836477,4.853591544486569,1.2099999999999937,8,2008,0.4300000000000068,102.09749999999998,1.1075043607550619,118.25166666666667,7.3191974638721575
2008-09-01,100.18,127.8,100.64,880.8,13.635,100.51666666666667,127.55666666666666,4.606968567929471,4.850466541943434,-0.3999999999999915,9,2008,-1.3799999999999955,102.07083333333333,1.152408216288939,119.82416666666666,7.159744101995669
2008-10-01,99.81,126.67,67.81,718.2,13.69,99.74333333333334,126.22666666666665,4.603268378698495,4.841585279495541,-1.1299999999999955,10,2008,-0.37000000000000455,101.99666666666666,1.2711722101585292,121.2575,6.598103205398663
2008-11-01,99.24,124.21,54.43,819.0,13.552,99.45666666666666,123.58999999999999,4.5975411588236,4.821973681556102,-2.460000000000008,11,2008,-0.5700000000000074,101.83333333333333,1.4899379690160373,122.43166666666667,5.61664706407884
2008-12-01,99.32,119.89,44.6,884.3,13.405,99.62666666666667,120.52666666666666,4.598346960639966,4.786574655719562,-4.319999999999993,12,2008,0.0799999999999983,101.53500000000001,1.6104798833098921,123.02666666666669,4.819383840913881
2009-01-01,100.32,117.48,41.68,928.4,12.635,100.27,117.38,4.608365076884611,4.766268106330419,-2.4099999999999966,1,2009,1.0,101.36333333333333,1.621970369269493,123.30166666666666,4.338889328625685
2009-02-01,101.17,114.77,44.76,942.5,11.98,100.44,114.5,4.616802270217799,4.742930125692577,-2.710000000000008,2,2009,0.8500000000000085,101.16416666666667,1.4670530654921683,123.22416666666668,4.492594832981779
2009-03-01,99.83,111.25,49.66,925.0,11.075,100.45,111.74999999999999,4.603468739348334,4.711779921046349,-3.519999999999996,3,2009,-1.3400000000000034,100.90083333333332,1.3911699349392848,122.545,5.602261718595229
2009-04-01,100.35,109.23,51.12,891.2,10.125,100.20666666666666,108.68666666666665,4.608664075242347,4.693455750855452,-2.019999999999996,4,2009,0.519999999999996,100.74666666666667,1.3355035368615955,121.52916666666665,6.801599355142871
2009-05-01,100.44,105.58,66.31,980.3,9.71,100.44666666666666,106.25,4.609560534289384,4.65946895939547,-3.6500000000000057,5,2009,0.09000000000000341,100.4575,0.8894955158556527,119.8975,8.079852749558404
2009-06-01,100.55,103.94,69.89,927.4,9.01,100.50333333333333,104.27666666666664,4.610655116218661,4.643813809580296,-1.6400000000000006,6,2009,0.10999999999999943,100.32499999999999,0.7179706248738983,118.00083333333335,8.961147915847496
2009-07-01,100.52,103.31,69.45,955.8,8.62,100.43666666666667,103.07333333333332,4.610356712675391,4.637734176861354,-0.6299999999999955,7,2009,-0.030000000000001137,100.27416666666666,0.6761718223449679,116.02750000000002,9.398311381210066
2009-08-01,100.24,101.97,69.96,953.5,8.59,100.46,102.56666666666666,4.607567310587813,4.624678652376135,-1.3400000000000034,8,2009,-0.28000000000000114,100.16416666666667,0.542040896366016,113.84166666666668,9.360069767934789
